Date,Gold_Price,Article1,Article2,Article3,Article4,Article5
2021-05-02,1759.680054,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-03,1791.400024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-04,1775.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-05,1784.099976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-06,1815.5,Monetary Policy Report - May 2021 - Bank of England,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-07,1831.099976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-08,1835.309961,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-09,1847.219946,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-10,1837.5,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-11,1835.900024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-12,1822.599976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-13,1823.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-14,1837.900024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-15,1828.150037,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-16,1827.020044,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-17,1867.5,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-18,1867.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-19,1881.300049,Moldova Economic Update - World Bank,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-20,1881.800049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-21,1876.699951,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-22,1884.73999,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2021-05-23,1887.97998,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
